Stage,Round,Leg,Date,Team 1,FT,HT,Team 2,Conf 1,Conf 2,ET,P
Regular,?,,(Sat) 28 Mar 2015 (W12),FC Dallas (4),0-0,?,Seattle Sounders FC (3),West,West,,
Regular,?,,(Sat) 28 Mar 2015 (W12),Houston Dynamo (4),0-0,?,Colorado Rapids (3),West,West,,
Regular,?,,(Sun) 29 Mar 2015 (W12),Chicago Fire (4),1-0,?,Philadelphia Union (4),East,East,,
Regular,?,,(Sun) 29 Mar 2015 (W12),Real Salt Lake (3),2-1,?,Toronto FC (3),West,East,,
Regular,?,,(Fri) 3 Apr 2015 (W13),Orlando City SC (5),0-1,?,D.C. United (4),East,East,,
Regular,?,,(Sat) 4 Apr 2015 (W13),Chicago Fire (5),3-2,?,Toronto FC (4),East,East,,
Regular,?,,(Sat) 4 Apr 2015 (W13),Colorado Rapids (4),0-2,?,New England Revolution (5),West,East,,
Regular,?,,(Sat) 4 Apr 2015 (W13),Vancouver Whitecaps FC (5),2-0,?,LA Galaxy (5),West,West,,
Regular,?,,(Sat) 4 Apr 2015 (W13),Seattle Sounders FC (4),1-0,?,Houston Dynamo (5),West,West,,
Regular,?,,(Sat) 4 Apr 2015 (W13),Portland Timbers (5),3-1,?,FC Dallas (5),West,West,,
Regular,?,,(Sun) 5 Apr 2015 (W13),San Jose Earthquakes (5),0-1,?,Real Salt Lake (4),West,West,,
Regular,?,,(Sun) 5 Apr 2015 (W13),Sporting Kansas City (5),3-2,?,Philadelphia Union (5),West,East,,
Regular,?,,(Wed) 8 Apr 2015 (W14),Vancouver Whitecaps FC (6),2-2,?,Columbus Crew SC (4),West,East,,
Regular,?,,(Fri) 10 Apr 2015 (W14),FC Dallas (6),0-4,?,Colorado Rapids (5),West,West,,
Regular,?,,(Sat) 11 Apr 2015 (W14),New England Revolution (6),0-0,?,Columbus Crew SC (5),East,East,,
Regular,?,,(Sat) 11 Apr 2015 (W14),Philadelphia Union (6),2-1,?,New York City FC (5),East,East,,
Regular,?,,(Sat) 11 Apr 2015 (W14),D.C. United (5),2-2,?,New York Red Bulls (4),East,East,,
Regular,?,,(Sat) 11 Apr 2015 (W14),Sporting Kansas City (6),0-0,?,Real Salt Lake (5),West,West,,
Regular,?,,(Sat) 11 Apr 2015 (W14),Houston Dynamo (6),3-0,?,Montreal Impact (4),West,East,,
Regular,?,,(Sat) 11 Apr 2015 (W14),San Jose Earthquakes (6),1-0,?,Vancouver Whitecaps FC (7),West,West,,
Regular,?,,(Sun) 12 Apr 2015 (W14),Portland Timbers (6),0-2,?,Orlando City SC (6),West,East,,
Regular,?,,(Sun) 12 Apr 2015 (W14),LA Galaxy (6),1-0,?,Seattle Sounders FC (5),West,West,,
Regular,?,,(Thu) 16 Apr 2015 (W15),New York City FC (6),1-1,?,Philadelphia Union (7),East,East,,
Regular,?,,(Fri) 17 Apr 2015 (W15),New York Red Bulls (5),2-0,?,San Jose Earthquakes (7),East,West,,
Regular,?,,(Sat) 18 Apr 2015 (W15),D.C. United (6),1-1,?,Houston Dynamo (7),East,West,,
Regular,?,,(Sat) 18 Apr 2015 (W15),Columbus Crew SC (6),3-0,?,Orlando City SC (7),East,East,,
Regular,?,,(Sat) 18 Apr 2015 (W15),FC Dallas (7),3-2,?,Toronto FC (5),West,East,,
Regular,?,,(Sat) 18 Apr 2015 (W15),Colorado Rapids (6),1-3,?,Seattle Sounders FC (6),West,West,,
Regular,?,,(Sat) 18 Apr 2015 (W15),Real Salt Lake (6),0-1,?,Vancouver Whitecaps FC (8),West,West,,
Regular,?,,(Sat) 18 Apr 2015 (W15),LA Galaxy (7),2-1,?,Sporting Kansas City (7),West,West,,
Regular,?,,(Sun) 19 Apr 2015 (W15),Philadelphia Union (8),1-2,?,New England Revolution (7),East,East,,
Regular,?,,(Sun) 19 Apr 2015 (W15),New York City FC (7),0-1,?,Portland Timbers (7),East,West,,
Regular,?,,(Fri) 24 Apr 2015 (W16),Chicago Fire (6),1-0,?,New York City FC (8),East,East,,
Regular,?,,(Fri) 24 Apr 2015 (W16),Colorado Rapids (7),1-1,?,FC Dallas (8),West,West,,
Regular,?,,(Sat) 25 Apr 2015 (W16),Columbus Crew SC (7),4-1,?,Philadelphia Union (9),East,East,,
Regular,?,,(Sat) 25 Apr 2015 (W16),New England Revolution (8),4-0,?,Real Salt Lake (7),East,West,,
Regular,?,,(Sat) 25 Apr 2015 (W16),Houston Dynamo (8),4-4,?,Sporting Kansas City (8),West,West,,
Regular,?,,(Sat) 25 Apr 2015 (W16),Vancouver Whitecaps FC (9),1-2,?,D.C. United (7),West,East,,
Regular,?,,(Sun) 26 Apr 2015 (W16),New York Red Bulls (6),1-1,?,LA Galaxy (8),East,West,,
Regular,?,,(Sun) 26 Apr 2015 (W16),Orlando City SC (8),0-2,?,Toronto FC (6),East,East,,
Regular,?,,(Sun) 26 Apr 2015 (W16),Seattle Sounders FC (7),1-0,?,Portland Timbers (8),West,West,,
Regular,?,,(Wed) 29 Apr 2015 (W17),New York Red Bulls (7),1-1,?,Colorado Rapids (8),East,West,,
Regular,?,,(Fri) 1 May 2015 (W17),Houston Dynamo (9),1-4,?,FC Dallas (9),West,West,,
Regular,?,,(Fri) 1 May 2015 (W17),Real Salt Lake (8),1-1,?,San Jose Earthquakes (8),West,West,,
Regular,?,,(Sat) 2 May 2015 (W17),Philadelphia Union (10),0-1,?,Toronto FC (7),East,East,,
Regular,?,,(Sat) 2 May 2015 (W17),D.C. United (8),2-0,?,Columbus Crew SC (8),East,East,,
Regular,?,,(Sat) 2 May 2015 (W17),New England Revolution (9),2-1,?,New York Red Bulls (8),East,East,,
Regular,?,,(Sat) 2 May 2015 (W17),Portland Timbers (9),0-0,?,Vancouver Whitecaps FC (10),West,West,,
Regular,?,,(Sat) 2 May 2015 (W17),LA Galaxy (9),1-1,?,Colorado Rapids (9),West,West,,
Regular,?,,(Sun) 3 May 2015 (W17),Sporting Kansas City (9),1-0,?,Chicago Fire (7),West,East,,
Regular,?,,(Sun) 3 May 2015 (W17),New York City FC (9),1-3,?,Seattle Sounders FC (8),East,West,,
Regular,?,,(Tue) 5 May 2015 (W18),Houston Dynamo (10),0-1,?,San Jose Earthquakes (9),West,West,,
Regular,?,,(Wed) 6 May 2015 (W18),Real Salt Lake (9),0-0,?,LA Galaxy (10),West,West,,
Regular,?,,(Fri) 8 May 2015 (W18),Orlando City SC (9),2-2,?,New England Revolution (10),East,East,,
Regular,?,,(Fri) 8 May 2015 (W18),Colorado Rapids (10),1-1,?,San Jose Earthquakes (10),West,West,,
Regular,?,,(Sat) 9 May 2015 (W18),Chicago Fire (8),1-2,?,Real Salt Lake (10),East,West,,
Regular,?,,(Sat) 9 May 2015 (W18),Montreal Impact (5),1-2,?,Portland Timbers (10),East,West,,
Regular,?,,(Sat) 9 May 2015 (W18),D.C. United (9),1-1,?,Sporting Kansas City (10),East,West,,
Regular,?,,(Sat) 9 May 2015 (W18),Vancouver Whitecaps FC (11),3-0,?,Philadelphia Union (11),West,East,,
Regular,?,,(Sat) 9 May 2015 (W18),Columbus Crew SC (9),3-2,?,Seattle Sounders FC (9),East,West,,
Regular,?,,(Sat) 9 May 2015 (W18),FC Dallas (10),2-1,?,LA Galaxy (11),West,West,,
Regular,?,,(Sun) 10 May 2015 (W18),Toronto FC (8),1-2,?,Houston Dynamo (11),East,West,,
Regular,?,,(Sun) 10 May 2015 (W18),New York Red Bulls (9),2-1,?,New York City FC (10),East,East,,
Regular,?,,(Wed) 13 May 2015 (W19),D.C. United (10),2-1,?,Orlando City SC (10),East,East,,
Regular,?,,(Fri) 15 May 2015 (W19),New York City FC (11),2-2,?,Chicago Fire (9),East,East,,
Regular,?,,(Fri) 15 May 2015 (W19),FC Dallas (11),0-0,?,New York Red Bulls (10),West,East,,
Regular,?,,(Sat) 16 May 2015 (W19),Montreal Impact (6),4-1,?,Real Salt Lake (11),East,West,,
Regular,?,,(Sat) 16 May 2015 (W19),Vancouver Whitecaps FC (12),0-2,?,Seattle Sounders FC (10),West,West,,
Regular,?,,(Sat) 16 May 2015 (W19),New England Revolution (11),1-1,?,Toronto FC (9),East,East,,
Regular,?,,(Sat) 16 May 2015 (W19),Houston Dynamo (12),3-1,?,Portland Timbers (11),West,West,,
Regular,?,,(Sat) 16 May 2015 (W19),San Jose Earthquakes (11),2-0,?,Columbus Crew SC (10),West,East,,
Regular,?,,(Sun) 17 May 2015 (W19),Orlando City SC (11),4-0,?,LA Galaxy (12),East,West,,
Regular,?,,(Sun) 17 May 2015 (W19),Philadelphia Union (12),1-0,?,D.C. United (11),East,East,,
Regular,?,,(Wed) 20 May 2015 (W20),Sporting Kansas City (11),4-2,?,New England Revolution (12),West,East,,
Regular,?,,(Fri) 22 May 2015 (W20),Columbus Crew SC (11),2-2,?,Chicago Fire (10),East,East,,
Regular,?,,(Fri) 22 May 2015 (W20),LA Galaxy (13),1-0,?,Houston Dynamo (13),West,West,,
Regular,?,,(Sat) 23 May 2015 (W20),Toronto FC (10),1-0,?,Portland Timbers (12),East,West,,
Regular,?,,(Sat) 23 May 2015 (W20),New England Revolution (13),1-1,?,D.C. United (12),East,East,,
Regular,?,,(Sat) 23 May 2015 (W20),Montreal Impact (7),2-1,?,FC Dallas (12),East,West,,
Regular,?,,(Sat) 23 May 2015 (W20),Colorado Rapids (11),1-0,?,Vancouver Whitecaps FC (13),West,West,,
Regular,?,,(Sat) 23 May 2015 (W20),Real Salt Lake (12),2-0,?,New York City FC (12),West,East,,
Regular,?,,(Sat) 23 May 2015 (W20),Seattle Sounders FC (11),0-0,?,Sporting Kansas City (12),West,West,,
Regular,?,,(Sun) 24 May 2015 (W20),New York Red Bulls (11),0-2,?,Philadelphia Union (13),East,East,,
Regular,?,,(Sun) 24 May 2015 (W20),San Jose Earthquakes (12),1-1,?,Orlando City SC (12),West,East,,
Regular,?,,(Wed) 27 May 2015 (W21),Seattle Sounders FC (12),1-0,?,Colorado Rapids (12),West,West,,
Regular,?,,(Wed) 27 May 2015 (W21),LA Galaxy (14),1-0,?,Real Salt Lake (13),West,West,,
Regular,?,,(Wed) 27 May 2015 (W21),Portland Timbers (13),1-0,?,D.C. United (13),West,East,,
Regular,?,,(Fri) 29 May 2015 (W21),Sporting Kansas City (13),4-0,?,FC Dallas (13),West,West,,
Regular,?,,(Sat) 30 May 2015 (W21),Toronto FC (11),3-1,?,San Jose Earthquakes (13),East,West,,
Regular,?,,(Sat) 30 May 2015 (W21),Vancouver Whitecaps FC (14),2-1,?,Real Salt Lake (14),West,West,,
Regular,?,,(Sat) 30 May 2015 (W21),D.C. United (14),2-1,?,Philadelphia Union (14),East,East,,
Regular,?,,(Sat) 30 May 2015 (W21),New York City FC (13),1-1,?,Houston Dynamo (14),East,West,,
Regular,?,,(Sat) 30 May 2015 (W21),Orlando City SC (13),2-2,?,Columbus Crew SC (12),East,East,,
Regular,?,,(Sat) 30 May 2015 (W21),Chicago Fire (11),3-0,?,Montreal Impact (8),East,East,,
Regular,?,,(Sat) 30 May 2015 (W21),Colorado Rapids (13),1-2,?,Portland Timbers (14),West,West,,
Regular,?,,(Sun) 31 May 2015 (W21),Seattle Sounders FC (13),2-1,?,New York Red Bulls (12),West,East,,
Regular,?,,(Sun) 31 May 2015 (W21),New England Revolution (14),2-2,?,LA Galaxy (15),East,West,,
Regular,?,,(Wed) 3 Jun 2015 (W22),Philadelphia Union (15),3-0,?,Columbus Crew SC (13),East,East,,
Regular,?,,(Wed) 3 Jun 2015 (W22),D.C. United (15),3-1,?,Chicago Fire (12),East,East,,
Regular,?,,(Wed) 3 Jun 2015 (W22),Montreal Impact (9),2-1,?,Vancouver Whitecaps FC (15),East,West,,
Regular,?,,(Fri) 5 Jun 2015 (W22),Houston Dynamo (15),4-2,?,New York Red Bulls (13),West,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),D.C. United (16),1-2,?,Toronto FC (12),East,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),Philadelphia Union (16),1-2,?,New York City FC (14),East,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),Columbus Crew SC (14),1-2,?,Montreal Impact (10),East,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),Chicago Fire (13),2-3,?,Orlando City SC (14),East,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),Sporting Kansas City (14),1-0,?,Seattle Sounders FC (14),West,West,,
Regular,?,,(Sat) 6 Jun 2015 (W22),Portland Timbers (15),2-0,?,New England Revolution (15),West,East,,
Regular,?,,(Sat) 6 Jun 2015 (W22),LA Galaxy (16),0-1,?,Vancouver Whitecaps FC (16),West,West,,
Regular,?,,(Sun) 7 Jun 2015 (W22),Real Salt Lake (15),0-0,?,Colorado Rapids (14),West,West,,
Regular,?,,(Sun) 7 Jun 2015 (W22),San Jose Earthquakes (14),0-0,?,FC Dallas (14),West,West,,
Regular,?,,(Sat) 13 Jun 2015 (W23),New York City FC (15),3-1,?,Montreal Impact (11),East,East,,
Regular,?,,(Sat) 13 Jun 2015 (W23),Columbus Crew SC (15),1-1,?,LA Galaxy (17),East,West,,
Regular,?,,(Sat) 13 Jun 2015 (W23),New England Revolution (16),2-0,?,Chicago Fire (14),East,East,,
Regular,?,,(Sat) 13 Jun 2015 (W23),Seattle Sounders FC (15),3-0,?,FC Dallas (15),West,West,,
Regular,?,,(Sun) 14 Jun 2015 (W23),Orlando City SC (15),1-0,?,D.C. United (17),East,East,,
Regular,?,,(Fri) 19 Jun 2015 (W24),Colorado Rapids (15),1-1,?,FC Dallas (16),West,West,,
Regular,?,,(Sat) 20 Jun 2015 (W24),Seattle Sounders FC (16),0-2,?,San Jose Earthquakes (15),West,West,,
Regular,?,,(Sat) 20 Jun 2015 (W24),New York Red Bulls (14),1-2,?,Vancouver Whitecaps FC (17),East,West,,
Regular,?,,(Sat) 20 Jun 2015 (W24),Toronto FC (13),0-2,?,New York City FC (16),East,East,,
Regular,?,,(Sat) 20 Jun 2015 (W24),Montreal Impact (12),2-0,?,Orlando City SC (16),East,East,,
Regular,?,,(Sat) 20 Jun 2015 (W24),Portland Timbers (16),2-0,?,Houston Dynamo (16),West,West,,
Regular,?,,(Sat) 20 Jun 2015 (W24),LA Galaxy (18),5-1,?,Philadelphia Union (17),West,East,,
Regular,?,,(Sun) 21 Jun 2015 (W24),D.C. United (18),2-1,?,New England Revolution (17),East,East,,
Regular,?,,(Sun) 21 Jun 2015 (W24),Real Salt Lake (16),2-1,?,Sporting Kansas City (15),West,West,,
Regular,?,,(Wed) 24 Jun 2015 (W25),Philadelphia Union (18),1-0,?,Seattle Sounders FC (17),East,West,,
Regular,?,,(Wed) 24 Jun 2015 (W25),Orlando City SC (17),2-0,?,Colorado Rapids (16),East,West,,
Regular,?,,(Wed) 24 Jun 2015 (W25),Columbus Crew SC (16),2-1,?,New England Revolution (18),East,East,,
Regular,?,,(Wed) 24 Jun 2015 (W25),New York Red Bulls (15),1-0,?,Real Salt Lake (17),East,West,,
Regular,?,,(Wed) 24 Jun 2015 (W25),Toronto FC (14),3-1,?,Montreal Impact (13),East,East,,
Regular,?,,(Wed) 24 Jun 2015 (W25),Chicago Fire (15),0-1,?,D.C. United (19),East,East,,
Regular,?,,(Wed) 24 Jun 2015 (W25),LA Galaxy (19),5-0,?,Portland Timbers (17),West,West,,
Regular,?,,(Fri) 26 Jun 2015 (W25),FC Dallas (17),2-0,?,Houston Dynamo (17),West,West,,
Regular,?,,(Sat) 27 Jun 2015 (W25),Toronto FC (15),0-0,?,D.C. United (20),East,East,,
Regular,?,,(Sat) 27 Jun 2015 (W25),Philadelphia Union (19),2-2,?,Montreal Impact (14),East,East,,
Regular,?,,(Sat) 27 Jun 2015 (W25),New England Revolution (19),1-2,?,Vancouver Whitecaps FC (18),East,West,,
Regular,?,,(Sat) 27 Jun 2015 (W25),Sporting Kansas City (16),2-0,?,Colorado Rapids (17),West,West,,
Regular,?,,(Sat) 27 Jun 2015 (W25),Real Salt Lake (18),2-2,?,Columbus Crew SC (17),West,East,,
Regular,?,,(Sat) 27 Jun 2015 (W25),San Jose Earthquakes (16),3-1,?,LA Galaxy (20),West,West,,
Regular,?,,(Sun) 28 Jun 2015 (W25),New York City FC (17),1-3,?,New York Red Bulls (16),East,East,,
Regular,?,,(Sun) 28 Jun 2015 (W25),Portland Timbers (18),4-1,?,Seattle Sounders FC (18),West,West,,
Regular,?,,(Fri) 3 Jul 2015 (W26),Houston Dynamo (18),1-1,?,Chicago Fire (16),West,East,,
Regular,?,,(Fri) 3 Jul 2015 (W26),Seattle Sounders FC (19),1-0,?,D.C. United (21),West,East,,
Regular,?,,(Sat) 4 Jul 2015 (W26),Columbus Crew SC (18),2-1,?,New York Red Bulls (17),East,East,,
Regular,?,,(Sat) 4 Jul 2015 (W26),Montreal Impact (15),1-2,?,New York City FC (18),East,East,,
Regular,?,,(Sat) 4 Jul 2015 (W26),FC Dallas (18),3-0,?,New England Revolution (20),West,East,,
Regular,?,,(Sat) 4 Jul 2015 (W26),Colorado Rapids (18),2-1,?,Vancouver Whitecaps FC (19),West,West,,
Regular,?,,(Sat) 4 Jul 2015 (W26),Real Salt Lake (19),1-1,?,Orlando City SC (18),West,East,,
Regular,?,,(Sat) 4 Jul 2015 (W26),LA Galaxy (21),4-0,?,Toronto FC (16),West,East,,
Regular,?,,(Sun) 5 Jul 2015 (W26),Portland Timbers (19),1-0,?,San Jose Earthquakes (17),West,West,,
Regular,?,,(Fri) 10 Jul 2015 (W27),San Jose Earthquakes (18),0-2,?,Houston Dynamo (19),West,West,,
Regular,?,,(Sat) 11 Jul 2015 (W27),New York Red Bulls (18),4-1,?,New England Revolution (21),East,East,,
Regular,?,,(Sat) 11 Jul 2015 (W27),Philadelphia Union (20),3-0,?,Portland Timbers (20),East,West,,
Regular,?,,(Sat) 11 Jul 2015 (W27),Orlando City SC (19),0-2,?,FC Dallas (19),East,West,,
Regular,?,,(Sat) 11 Jul 2015 (W27),Montreal Impact (16),3-0,?,Columbus Crew SC (19),East,East,,
Regular,?,,(Sat) 11 Jul 2015 (W27),Chicago Fire (17),1-0,?,Seattle Sounders FC (20),East,West,,
Regular,?,,(Sat) 11 Jul 2015 (W27),Colorado Rapids (19),3-1,?,Real Salt Lake (20),West,West,,
Regular,?,,(Sun) 12 Jul 2015 (W27),New York City FC (19),4-4,?,Toronto FC (17),East,East,,
Regular,?,,(Sun) 12 Jul 2015 (W27),Vancouver Whitecaps FC (20),0-1,?,Sporting Kansas City (17),West,West,,
Regular,?,,(Wed) 15 Jul 2015 (W28),Chicago Fire (18),0-1,?,Columbus Crew SC (20),East,East,,
Regular,?,,(Fri) 17 Jul 2015 (W28),LA Galaxy (22),5-2,?,San Jose Earthquakes (19),West,West,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Toronto FC (18),2-1,?,Philadelphia Union (21),East,East,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Orlando City SC (20),0-2,?,New York Red Bulls (19),East,East,,
Regular,?,,(Sat) 18 Jul 2015 (W28),New England Revolution (22),1-0,?,New York City FC (20),East,East,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Sporting Kansas City (18),2-1,?,Montreal Impact (17),West,East,,
Regular,?,,(Sat) 18 Jul 2015 (W28),FC Dallas (20),2-1,?,D.C. United (22),West,East,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Seattle Sounders FC (21),0-1,?,Colorado Rapids (20),West,West,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Real Salt Lake (21),2-0,?,Houston Dynamo (20),West,West,,
Regular,?,,(Sat) 18 Jul 2015 (W28),Portland Timbers (21),1-1,?,Vancouver Whitecaps FC (21),West,West,,
Regular,?,,(Sun) 19 Jul 2015 (W28),Columbus Crew SC (21),3-1,?,Chicago Fire (19),East,East,,
Regular,?,,(Fri) 24 Jul 2015 (W29),Real Salt Lake (22),2-1,?,Sporting Kansas City (19),West,West,,
Regular,?,,(Sat) 25 Jul 2015 (W29),Columbus Crew SC (22),3-3,?,Toronto FC (19),East,East,,
Regular,?,,(Sat) 25 Jul 2015 (W29),Montreal Impact (18),1-0,?,Seattle Sounders FC (22),East,West,,
Regular,?,,(Sat) 25 Jul 2015 (W29),Chicago Fire (20),2-2,?,New England Revolution (23),East,East,,
Regular,?,,(Sat) 25 Jul 2015 (W29),Houston Dynamo (21),3-0,?,LA Galaxy (23),West,West,,
Regular,?,,(Sat) 25 Jul 2015 (W29),FC Dallas (21),4-1,?,Portland Timbers (22),West,West,,
Regular,?,,(Sun) 26 Jul 2015 (W29),New York City FC (21),5-3,?,Orlando City SC (21),East,East,,
Regular,?,,(Sun) 26 Jul 2015 (W29),D.C. United (23),3-2,?,Philadelphia Union (22),East,East,,
Regular,?,,(Sun) 26 Jul 2015 (W29),Vancouver Whitecaps FC (22),3-1,?,San Jose Earthquakes (20),West,West,,
Regular,?,,(Sat) 1 Aug 2015 (W30),New York City FC (22),2-3,?,Montreal Impact (19),East,East,,
Regular,?,,(Sat) 1 Aug 2015 (W30),Philadelphia Union (23),1-3,?,New York Red Bulls (20),East,East,,
Regular,?,,(Sat) 1 Aug 2015 (W30),D.C. United (24),6-4,?,Real Salt Lake (23),East,West,,
Regular,?,,(Sat) 1 Aug 2015 (W30),Orlando City SC (22),5-2,?,Columbus Crew SC (23),East,East,,
Regular,?,,(Sat) 1 Aug 2015 (W30),New England Revolution (24),3-1,?,Toronto FC (20),East,East,,
Regular,?,,(Sat) 1 Aug 2015 (W30),Sporting Kansas City (20),1-1,?,Houston Dynamo (22),West,West,,
Regular,?,,(Sat) 1 Aug 2015 (W30),Colorado Rapids (21),1-3,?,LA Galaxy (24),West,West,,
Regular,?,,(Sat) 1 Aug 2015 (W30),Seattle Sounders FC (23),0-3,?,Vancouver Whitecaps FC (23),West,West,,
Regular,?,,(Sun) 2 Aug 2015 (W30),San Jose Earthquakes (21),0-0,?,Portland Timbers (23),West,West,,
Regular,?,,(Sun) 2 Aug 2015 (W30),Chicago Fire (21),2-0,?,FC Dallas (22),East,West,,
Regular,?,,(Wed) 5 Aug 2015 (W31),Montreal Impact (20),1-1,?,New York Red Bulls (21),East,East,,
Regular,?,,(Wed) 5 Aug 2015 (W31),Toronto FC (21),4-1,?,Orlando City SC (23),East,East,,
Regular,?,,(Fri) 7 Aug 2015 (W31),Portland Timbers (24),1-0,?,Chicago Fire (22),West,East,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Toronto FC (22),1-3,?,Sporting Kansas City (21),East,West,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Orlando City SC (24),0-0,?,Philadelphia Union (24),East,East,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Montreal Impact (21),0-1,?,D.C. United (25),East,East,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Colorado Rapids (22),1-2,?,Columbus Crew SC (24),West,East,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Houston Dynamo (23),2-1,?,San Jose Earthquakes (22),West,West,,
Regular,?,,(Sat) 8 Aug 2015 (W31),Vancouver Whitecaps FC (24),4-0,?,Real Salt Lake (24),West,West,,
Regular,?,,(Sun) 9 Aug 2015 (W31),LA Galaxy (25),3-1,?,Seattle Sounders FC (24),West,West,,
Regular,?,,(Sun) 9 Aug 2015 (W31),New York Red Bulls (22),2-0,?,New York City FC (23),East,East,,
Regular,?,,(Thu) 13 Aug 2015 (W32),New York City FC (24),3-1,?,D.C. United (26),East,East,,
Regular,?,,(Fri) 14 Aug 2015 (W32),San Jose Earthquakes (23),1-0,?,Colorado Rapids (23),West,West,,
Regular,?,,(Sat) 15 Aug 2015 (W32),New York Red Bulls (23),3-0,?,Toronto FC (23),East,East,,
Regular,?,,(Sat) 15 Aug 2015 (W32),New England Revolution (25),2-0,?,Houston Dynamo (24),East,West,,
Regular,?,,(Sat) 15 Aug 2015 (W32),FC Dallas (23),1-2,?,LA Galaxy (26),West,West,,
